"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","WT"
"Plekhb2",3626.1118613742,0.0364027482198879,0.203562492966807,0.178828367099158,0.85807247058573,0.992047342984532,"Plekhb2",5030.14139284381
"1110002O04Rik",1.38927151919754,-0.245752047067607,3.62170072290298,-0.0678554264612521,0.945900721457671,NA,"1110002O04Rik",0.895745074602665
"Hs6st1",1023.80370153341,0.0297799492463306,0.250129819261475,0.119057972912857,0.905229426604928,0.996237132693461,"Hs6st1",1083.57331993989
"Uggt1",867.807997089361,-0.215841859350146,0.235621257523678,-0.916054271242722,0.359638430617049,0.978654175317756,"Uggt1",974.401408416938
"Neurl3",25.850509527915,-0.376976487848036,1.53755363222636,-0.245179407044278,0.806317520645242,NA,"Neurl3",1.79149014920533
"Arid5a",613.532277291579,-0.133897271709798,0.283870842295954,-0.471683779238592,0.63715251683921,0.988710444196098,"Arid5a",813.431143522933
"Kansl3",1017.83351289818,-0.374264156627723,0.259189176190259,-1.4439806558627,0.148744416782007,0.915698132876316,"Kansl3",919.248283329523
"Lman2l",320.640272021707,0.0103366899161436,0.316556765041249,0.0326535113372056,0.973950896680845,0.998711975319929,"Lman2l",336.389815548365
"Cnnm4",214.946224498274,-0.533264005883637,0.351005101304642,-1.51924859183402,0.128699934376776,0.905793858204182,"Cnnm4",292.434751794378
"Cnnm3",163.420506285747,0.496480597175964,0.349275075620653,1.42146013795497,0.155183034164451,0.915698132876316,"Cnnm3",164.078775510408
"Ankrd23",2.21955553978462,1.66406273276199,2.94368103558651,0.565299946782595,0.571869764899603,NA,"Ankrd23",0
"Ankrd39",138.919792893307,0.196197757441116,0.356376072566445,0.550535719270366,0.581951984458144,0.988710444196098,"Ankrd39",122.757942071353
"Sema4c",98.4357081822203,0.473416124288238,0.491075275377597,0.964039828566444,0.335025957974739,0.967986135121925,"Sema4c",93.4171252387079
"D430040D24Rik",10.9834327101068,0.48650193694591,1.1131388385623,0.437054139243099,0.662072085469599,NA,"D430040D24Rik",10.024904723735
"Fam178b",2.3331568764015,-0.115122472687395,3.4049753353954,-0.0338100753596286,0.973028601565048,NA,"Fam178b",0
"Cox5b",3610.78753115482,0.198968291159258,0.23068441093837,0.862512947233415,0.388405311490491,0.981536475938144,"Cox5b",3237.82142615272
"Actr1b",3401.38112781685,0.0742670396172691,0.216286610135991,0.343373265550621,0.731317669271013,0.989237455450204,"Actr1b",3632.9135061254
"4933424G06Rik",6.38796306846588,-2.07799614196076,1.63997033948845,-1.26709373451775,0.205121775622793,NA,"4933424G06Rik",8.81286232416704
"Gm33533",1.39982386745596,1.15520351229901,3.6307583867593,0.318171409177715,0.750354918904591,NA,"Gm33533",0
"Zap70",19.8879071123527,-0.56182473741658,0.899411623378184,-0.624658079585818,0.532195491941529,NA,"Zap70",12.7622767967926
"Tmem131",636.252489689312,-0.243946515976714,0.233191629990021,-1.04612037742158,0.295505458156208,0.956594385259636,"Tmem131",794.16588300415
"Vwa3b",12.0394002431702,0.444706918938957,1.22517185612787,0.362975134234999,0.716623459403409,NA,"Vwa3b",6.74466150966662
"Gm37020",0.778469904632415,1.16384064457205,4.37746550852071,0.265870888601323,0.790338645935721,NA,"Gm37020",0
"Cnga3",1.61982487532275,1.52979969074497,3.1831274082867,0.480596436938845,0.630803348294388,NA,"Cnga3",0
"Inpp4a",882.584456077083,-0.0978406253303978,0.332058293490436,-0.294648943418773,0.768262069608942,0.990857204604815,"Inpp4a",1093.85035478696
"Coa5",527.082869843499,-0.157990277590807,0.2644282714125,-0.597478767103338,0.550187778929025,0.987788594320307,"Coa5",499.143252663896
"Unc50",356.441826632046,0.256796598535719,0.261958872854356,0.980293569511932,0.326941228017476,0.964979215993217,"Unc50",338.321024064323
"Mgat4a",117.8211033953,-0.363533043143658,0.434108094943945,-0.837425165247378,0.402353625260486,0.981536475938144,"Mgat4a",132.933739301867
"2010300C02Rik",1109.04393649795,0.729709723439849,0.295857527651889,2.46642270430394,0.0136470179106943,0.644139245384771,"2010300C02Rik",1189.3644101245
"Gm19863",0.735720871278053,-0.469245100657827,4.26639408809635,-0.109986347010715,0.912420202726088,NA,"Gm19863",1.343617611904
"Tsga10",41.6765610527551,-0.0283235833307647,0.580703178944034,-0.0487746310985744,0.961098899555827,NA,"Tsga10",30.9553229839546
"Gm26805",5.47776485111798,1.23869821998646,1.51548480369751,0.817361029925382,0.413722139170383,NA,"Gm26805",2.87880845245704
"Lipt1",32.0372040127087,-0.583434055387398,0.786463584708547,-0.741844971250144,0.458181269811374,NA,"Lipt1",37.8968328170599
"Mitd1",52.9871365347537,0.651765364433456,0.55651683037195,1.17115121926833,0.241537998992625,0.953989020279371,"Mitd1",28.3875367616732
"Mrpl30",1021.86714139683,0.223082792402686,0.241816817166936,0.922528031822878,0.356253215551285,0.976915135745572,"Mrpl30",936.97900065276
"Txndc9",452.843799115011,0.163914238336817,0.260725873679293,0.628684203925387,0.529555821469608,0.986508139534287,"Txndc9",432.909566965512
"Eif5b",403.894740960124,-0.43796895982756,0.253639896759529,-1.72673528661301,0.0842152153156324,0.874233197064098,"Eif5b",410.424037554414
"Rev1",134.563319799838,-0.199442906399374,0.4108551575921,-0.48543361988748,0.627368788869312,0.988710444196098,"Rev1",119.094694391403
"Aff3",421.978565214587,-0.0888368091144508,0.28096020386668,-0.316190008021938,0.75185829145033,0.990857204604815,"Aff3",559.963996251759
"Gm16150",1.68885394873326,-1.0095528790813,3.55624932729018,-0.283881355374644,0.776501305204883,NA,"Gm16150",0.351297912361774
"Gm16152",1.86570705922704,0.797617869297411,2.95436700350548,0.269979277574859,0.787176195934925,NA,"Gm16152",1.343617611904
"Lonrf2",1799.70085171371,-0.0169740503251916,0.263020705331664,-0.0645350346231778,0.948544211646358,0.997596214792493,"Lonrf2",1974.30211497864
"Chst10",720.600961343939,-0.0994278800218278,0.276017520137906,-0.360223075593719,0.71868031960309,0.988710444196098,"Chst10",777.596308049361
"Nms",23.2487512971903,-0.375337297999936,1.157570004942,-0.324245874027068,0.745751894036033,NA,"Nms",30.3593049426505
"Pdcl3",256.530995336299,-0.0997297807276352,0.321853409971213,-0.309860879636339,0.756666753094461,0.990857204604815,"Pdcl3",253.490329325154
